,ID,Utterance,Speaker,Dialogue_ID,Target
3533,TRAIN_3533,"It's, I mean, it's nothing, I'm fine.",Phoebe,372,sadness
3534,TRAIN_3534,It's my friends.,Phoebe,372,sadness
3535,TRAIN_3535,They-they have a liking problem with you.,Phoebe,372,sadness
3536,TRAIN_3536,"In that, um, they don't.",Phoebe,372,sadness
3537,TRAIN_3537,Oh. They don't.,Roger,372,surprise
3538,TRAIN_3538,But they don't see all the wonderfulness that I see.,Phoebe,372,joy
3539,TRAIN_3539,They don't see all the good stuff and all the sweet stuff.,Phoebe,372,sadness
3540,TRAIN_3540,They just think you're a little...,Phoebe,372,joy
3541,TRAIN_3541,What?,Roger,372,neutral
3542,TRAIN_3542,Intense and creepy.,Phoebe,372,neutral
3543,TRAIN_3543,You got me.,Chandler,373,neutral
3544,TRAIN_3544,Yeah. Right.,Chandler,373,neutral
3545,TRAIN_3545,"Good, and hey! My treat.  But that's only because you're not eating anything, right?",Joey,373,joy
3546,TRAIN_3546,I can’t believe we’re here.,Monica,374,joy
3547,TRAIN_3547,Oh you’ve got to be kidding me.,Chandler,374,surprise
3548,TRAIN_3548,What?,Monica,374,surprise
3549,TRAIN_3549,"As a wedding gift to you, the hotel would like to give you the honeymoon suite.",Front Desk Clerk,374,neutral
3550,TRAIN_3550,No!! You have been screwing us all day!,Monica,374,anger
3551,TRAIN_3551,Who are you?,Man,374,surprise
3552,TRAIN_3552,We’re you just ten seconds later!,Chandler,374,neutral
3553,TRAIN_3553,You already got the first class tickets.. you got the lounge!,Monica,374,anger
3554,TRAIN_3554,I mean we should get free stuff too!,Monica,374,anger
3555,TRAIN_3555,I mean you’re not the only ones on your honeymoon!,Monica,374,anger
3556,TRAIN_3556,Well you can have the suite if you want.,Woman,374,neutral
3557,TRAIN_3557,We don’t care about where we stay.,Woman,374,neutral
3558,TRAIN_3558,We’re here to celebrate our love together.,Woman,374,anger
3559,TRAIN_3559,We don’t have to get free stuff.,Woman,374,anger
3560,TRAIN_3560,We just want to be together.,Woman,374,joy
3561,TRAIN_3561,We need the stuff.,Chandler,374,neutral
3562,TRAIN_3562,Yes!,Mr. Zelner,375,joy
3563,TRAIN_3563,"Okay, well then how about a handshake?",Rachel,375,neutral
3564,TRAIN_3564,Oh God I'm sorry!,Rachel,375,joy
3565,TRAIN_3565,"Oh God, I'm sorry!",Rachel,375,joy
3566,TRAIN_3566,I did not mean to touch that—I mean,Rachel,375,fear
3567,TRAIN_3567,Hey Pheebs!,Joey,376,joy
3568,TRAIN_3568,Hey!,Phoebe,376,joy
3569,TRAIN_3569,Check it out.  How much of a man am I?!,Joey,376,joy
3570,TRAIN_3570,Wow! Nice! Manly and also kind of a slut.,Phoebe,376,fear
3571,TRAIN_3571,"which brings us back, of course, to Greely’s theory of dominance.",Ross,377,neutral
3572,TRAIN_3572,"Okay, that-that’s all for today.",Ross,377,neutral
3573,TRAIN_3573,"Oh, uh does anyone know where the Freeman building is?",Ross,377,neutral
3574,TRAIN_3574,"Yeah, it’s the new building on Avenue A.",Student,377,neutral
3575,TRAIN_3575,"What?! That-that’s all the way cross town, I’m supposed to teach a graduate seminar there in ten minutes.",Ross,377,surprise
3576,TRAIN_3576,"Ooh, dude. That’s not gonna happen.",Student,377,neutral
3577,TRAIN_3577,Move it! Move it! Move it!! Hey!!! I’m the teacher!!,Ross,377,anger
3578,TRAIN_3578,Jason?,Phoebe,378,neutral
3579,TRAIN_3579,"Yeah, come on in.",Jason,378,neutral
3580,TRAIN_3580,"So Phoebe, you ah, sounded kinda serious on the phone, is ah, is anything wrong?",Jason,378,neutral
3581,TRAIN_3581,No. And I don’t think I’m gonna want to.,Mark,379,surprise
3582,TRAIN_3582,I can’t do this.,Rachel,379,sadness
3583,TRAIN_3583,"Yep. Yep, that’s what I didn’t want to know.",Mark,379,sadness
3584,TRAIN_3584,"Well, oh, Mark, I’m doing this for the wrong reasons, y'know?",Rachel,379,sadness
3585,TRAIN_3585,I’m just doing it to get back at Ross.,Rachel,379,sadness
3586,TRAIN_3586,"I’m sorry, it’s not very fair to you.",Rachel,379,sadness
3587,TRAIN_3587,Ahh!,Mark,379,surprise
3588,TRAIN_3588,"Fair, shmair",Joey,379,sadness
3589,TRAIN_3589,Y'know?,Mark,379,neutral
3590,TRAIN_3590,"Look, if you want to get back at Ross, I am here for you.",Mark,379,neutral
3591,TRAIN_3591,Really?,Mark,379,surprise
3592,TRAIN_3592,"No-no, I say-I say, I say we get back at him right on this couch.",Mark,380,neutral
3593,TRAIN_3593,Right here!,Mark,380,anger
3594,TRAIN_3594,Oh God. I’m sorry about this.,Rachel,380,sadness
3595,TRAIN_3595,That’s okay.,Mark,380,neutral
3596,TRAIN_3596,You sure?,Rachel,380,joy
3597,TRAIN_3597,Yeah. I can just go home and get back at him by myself.,Mark,381,neutral
3598,TRAIN_3598,Here she is! Future fashion superstar!,Joey,382,joy
3599,TRAIN_3599,"Oh Joey, I’m hardly a",Rachel,382,neutral
3600,TRAIN_3600,My little sister Dina!,Joey,382,joy
3601,TRAIN_3601,And here we go,Chandler,383,neutral
3602,TRAIN_3602,"I saw this movie once where there was a door and no one knew what was behind it, and when they finally got it open millions and millions and millions of bugs came pouring out and they feasted on human flesh.",Joey,383,disgust
3603,TRAIN_3603,Y’know it wouldn’t kill ya to respect your wife’s privacy!,Joey,383,joy
3604,TRAIN_3604,Stupid closet full of bugs!,Joey,383,anger
3605,TRAIN_3605,"Joey. Joey, something feels weird and not good weird. I don’t—Whoa!!",Rachel,383,fear
3606,TRAIN_3606,"When my sisters were pregnant they got every weird feeling in the book, it was always nothing.",Joey,383,neutral
3607,TRAIN_3607,Really?,Rachel,383,neutral
3608,TRAIN_3608,Absolutely.,Joey,383,neutral
3609,TRAIN_3609,"Okay Rach-Rach-Rach look at me, look at me, everything’s gonna be fine, trust me.",Joey,383,neutral
3610,TRAIN_3610,Take my hand.,Joey,383,neutral
3611,TRAIN_3611,Here we go.,Joey,383,neutral
3612,TRAIN_3612,Oww crushing bones!,Joey,383,surprise
3613,TRAIN_3613,Oh hello.,Phoebe,384,neutral
3614,TRAIN_3614,"Oh, it’s you. I see you everywhere. I’m Jim, Jim Nelson.",Guy,384,surprise
3615,TRAIN_3615,"Oh Jim, Jim Nelson I’m Phoebe, Phoebe Buffay. We certainly have been seeing a lot of each other lately.",Phoebe,384,neutral
3616,TRAIN_3616,"We have. Maybe we’ll be seeing each other at dinner tomorrow night, say around 8 o’clock?",Jim,384,neutral
3617,TRAIN_3617,"Well, maybe we will.  Oh!",Phoebe,384,joy
3618,TRAIN_3618,"Well, that’s not something a girl wants to hear.",Phoebe,385,anger
3619,TRAIN_3619,"No, come on don’t start.  Ouch!",Ross,385,joy
3620,TRAIN_3620,What?,Phoebe,385,sadness
3621,TRAIN_3621,Stupid balls are in the way.,Ross,385,sadness
3622,TRAIN_3622,Oh well. It probably would’ve been the most constructive solution.,Ross,385,neutral
3623,TRAIN_3623,You have chalk on your face.,Phoebe,385,neutral
3624,TRAIN_3624,Huh?,Ross,386,joy
3625,TRAIN_3625,"Oh, Ross you’re right, I don’t know why I always thought this was real grass.",Phoebe,387,sadness
3626,TRAIN_3626,"Hey, are you okay?",Monica,387,joy
3627,TRAIN_3627,My wife’s a lesbian.,Ross,387,sadness
3628,TRAIN_3628,Cool!!,Joey,387,joy
3629,TRAIN_3629,"Ross, Joey. Joey, Ross.",Joey,387,sadness
3630,TRAIN_3630,Hey! Where ‘ya headin’ in those pants? 1982?,Monica,388,joy
3631,TRAIN_3631,"Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale.",Joey,388,neutral
3632,TRAIN_3632,If you ever want to redo the bathroom floor.,Joey,388,neutral
3633,TRAIN_3633,"Why, what’s wrong with my bathroom floor?",Monica,388,surprise
3634,TRAIN_3634,"Nothing. It’s just old and dingy, that’s all.",Joey,388,disgust
3635,TRAIN_3635,I highly doubt that.,Monica,388,anger
3636,TRAIN_3636,"Oh yeah. If you ah, move your hamper, you see what color the tile used to be.  Yeah.",Joey,388,disgust
3637,TRAIN_3637,I can’t live like this! What are we gonna do? What are we gonna do?,Monica,388,fear
3638,TRAIN_3638,Relax. Here hold this . This old stuff just comes right off.,Joey,388,neutral
3639,TRAIN_3639,That’s a little more than I wanted to see.,Monica,388,disgust
3640,TRAIN_3640,Aw!,Joey,388,surprise
3641,TRAIN_3641,"Look at that, every inch of this stuff is glued down.",Joey,388,surprise
3642,TRAIN_3642,It’d take forever to pry this up.,Joey,388,joy
3643,TRAIN_3643,"You should ah, you should just leave it.",Joey,388,neutral
3644,TRAIN_3644,I can’t leave it! You gouged a hole in my dingy floor.,Monica,388,anger
3645,TRAIN_3645,Eh! There you go.,Joey,388,neutral
3646,TRAIN_3646,"You know that’s nice, y'know we could put it back there after the surgeons remove it from your colon!",Monica,388,anger
3647,TRAIN_3647,Hi.,Phoebe,389,neutral
3648,TRAIN_3648,Hi!,Monica,389,anger
3649,TRAIN_3649,Hey!,All,389,joy
3650,TRAIN_3650,"Uh, Pheebs, about your mom...",Joey,389,neutral
3651,TRAIN_3651,Yeah?,Phoebe,389,surprise
3652,TRAIN_3652,How’s that going?,Joey,389,neutral
3653,TRAIN_3653,"So great. Oh, we took a nap today and my Mom fell asleep on my tummy and purred.",Phoebe,389,joy
3654,TRAIN_3654,That’s so sweet.  I’m gonna get some coffee.,Joey,389,neutral
3655,TRAIN_3655,Huh? What’d ya say Joe? I’ll be right there.,Monica,389,surprise
3656,TRAIN_3656,Pheebs...,Rachel,389,neutral
3657,TRAIN_3657,"I just feel so, uhh.....",Phoebe,389,neutral
3658,TRAIN_3658,All right!!,Rachel,389,joy
3659,TRAIN_3659,I’m coming already!!,Chandler,389,joy
3660,TRAIN_3660,Really?! You think that will work?,Rachel,390,surprise
3661,TRAIN_3661,"Absolutely! And if it doesn’t, can I get the extra ticket?",Joey,390,joy
3662,TRAIN_3662,What the heck is that?,Joey,390,surprise
3663,TRAIN_3663,Hello.,Phoebe,391,neutral
3664,TRAIN_3664,"Hey, Pheebs! It’s Joey!",Joey,392,joy
3665,TRAIN_3665,"Hey, Joey!",Phoebe,392,joy
3666,TRAIN_3666,Hey!,Phoebe,392,joy
3667,TRAIN_3667,Ooh!,Phoebe,392,joy
3668,TRAIN_3668,Ooh!,Phoebe,392,joy
3669,TRAIN_3669,I just say someone on the—that looks just like you on the subway.,Phoebe,392,neutral
3670,TRAIN_3670,"And I was gonna go over and say ‘hi!’ but then I figured, he doesn’t care if he looks like you.",Phoebe,392,joy
3671,TRAIN_3671,"That just cost me four bucks. But uh listen, I just called to see how the chick and the duck are doing?",Joey,392,neutral
3672,TRAIN_3672,"Ohh, they’re having a",Phoebe,392,joy
3673,TRAIN_3673,"Kinda, but I’ve just been having way too much fun.",Joey,392,joy
3674,TRAIN_3674,So you’re not homesick yet?,Phoebe,392,surprise
3675,TRAIN_3675,"No, I don’t think so.",Joey,392,neutral
3676,TRAIN_3676,"All right, the seven of us miss you.",Phoebe,392,joy
3677,TRAIN_3677,No.,Joey,393,neutral
3678,TRAIN_3678,You’ll see.,Ross,393,neutral
3679,TRAIN_3679,"Liam, do me a favour. Tell the lads to go easy on Ross, it’s his first time.",Emily,393,neutral
3680,TRAIN_3680,You don’t say!,Liam,393,surprise
3681,TRAIN_3681,"Good luck, babe.",Emily,393,joy
3682,TRAIN_3682,Ross! Ross! Come on! Get in here!  Ross! Come on!,Liam,393,joy
3683,TRAIN_3683,"Ross, come on! Get in the bloody scrum! Ross, get in!",Liam,393,anger
3684,TRAIN_3684,JOEY!!!!!!,Ross,393,joy
3685,TRAIN_3685,I don’t believe you spent my wedding fund on the beach house!,Monica,394,anger
3686,TRAIN_3686,"We’re sorry honey, but we just assumed if you got married after you turned 30 you’d pay for it yourself.",Mrs. Geller,394,neutral
3687,TRAIN_3687,Come on! Admit it! That was the best nap you ever had!,Joey,395,anger
3688,TRAIN_3688,I’ve had better.,Ross,395,neutral
3689,TRAIN_3689,Okay! When?!,Joey,395,anger
3690,TRAIN_3690,All right! All right! It was the best nap ever!,Ross,395,joy
3691,TRAIN_3691,Uh-huh!,Joey,395,anger
3692,TRAIN_3692,I’ve said it! Okay?! But it’s over Joey!,Ross,395,anger
3693,TRAIN_3693,I want to do it again.,Joey,395,anger
3694,TRAIN_3694,We,Ross,395,neutral
3695,TRAIN_3695,Why not?,Joey,395,neutral
3696,TRAIN_3696,Because it’s weird!,Ross,396,disgust
3697,TRAIN_3697,Fine! Do you want something to drink?,Joey,397,anger
3698,TRAIN_3698,"Sure, what do you got?",Ross,397,neutral
3699,TRAIN_3699,Warm milk and,Joey,397,neutral
3700,TRAIN_3700,Are you okay?,Phoebe,398,neutral
3701,TRAIN_3701,I need some milk.,Rachel,398,neutral
3702,TRAIN_3702,"Ok, I've got milk  Here you go...  Oh! Better?",Phoebe,398,anger
3703,TRAIN_3703,No...,Rachel,398,sadness
3704,TRAIN_3704,"I'm so embarrassed, I'm the one he hit on!",Phoebe,398,surprise
3705,TRAIN_3705,"Pheebs, if I had never met him this never would have happened!",Rachel,398,neutral
3706,TRAIN_3706,I'm so sorry! No I'm sorry! No I'm sorry! No I'm sorry!,Phoebe,398,sadness
3707,TRAIN_3707,"No, wait, oh, what are we sorry about?",Phoebe,398,surprise
3708,TRAIN_3708,"I don't know...right, he's the pig!",Rachel,398,sadness
3709,TRAIN_3709,Such a pig!,Phoebe,398,disgust
3710,TRAIN_3710,"Oh, God, he's such a pig,",Rachel,398,disgust
3711,TRAIN_3711,Oh he's like a...,Phoebe,398,disgust
3712,TRAIN_3712,He's like a big disgusting...,Rachel,398,disgust
3713,TRAIN_3713,...like a...,Phoebe,398,neutral
3714,TRAIN_3714,...pig...pig man!,Rachel,399,disgust
3715,TRAIN_3715,"Yes, good! Ok...",Phoebe,400,anger
3716,TRAIN_3716,"Oh, but he was my pig man...how did I not see this?",Rachel,400,anger
3717,TRAIN_3717,"Oh! I know!  It's because... he's gorgeous, and he's charming, and when he looks at you...",Phoebe,400,sadness
3718,TRAIN_3718,"Ok, Ok, Pheebs...",Rachel,400,neutral
3719,TRAIN_3719,The end.,Phoebe,400,neutral
3720,TRAIN_3720,"Oh, God...",Rachel,400,joy
3721,TRAIN_3721,Should I not have told you?,Phoebe,400,surprise
3722,TRAIN_3722,"No, no, trust, me, it's, it's, it's much better that I know.",Rachel,400,neutral
3723,TRAIN_3723,"Uh, I just liked it better before it was better...",Rachel,400,sadness
3724,TRAIN_3724,"Well, yes, it’s kind’ve an unusual house.",Phoebe Sr,401,neutral
3725,TRAIN_3725,"It has umm, three beautiful bedrooms and ah, no baths.",Phoebe Sr,401,neutral
3726,TRAIN_3726,"But y'know, the ocean is right there.",Phoebe Sr,401,neutral
3727,TRAIN_3727,"Knock, knock, knock.",Phoebe,401,neutral
3728,TRAIN_3728,"Ah, oh, hang on a second.  Come in, come in.  All right, so think about it, and call me back.",Phoebe Sr,401,neutral
3729,TRAIN_3729,"Are you ah, Phoebe Abott?",Phoebe,401,neutral
3730,TRAIN_3730,"Ahh, yes.",Phoebe Sr,401,neutral
3731,TRAIN_3731,"Hi Phoebe Abott, I’m your best friends daughter!",Phoebe,401,joy
3732,TRAIN_3732,You’re Erwin’s daughter?!,Phoebe Sr,401,surprise
3733,TRAIN_3733,"No, I-I mean your-your old best friend, here.  Lily, from high school. Remember?",Phoebe,401,neutral
3734,TRAIN_3734,"Oh gosh, Lily, yes. Of course I remember Lily. I... Then you must be?",Phoebe Sr,401,surprise
3735,TRAIN_3735,"Phoebe.  Phoebe. Phoebe, yeah. She named me after you I guess.",Phoebe,401,sadness
3736,TRAIN_3736,"Uh-huh. Wow! Well, look! There’s Frank.",Phoebe Sr,401,surprise
3737,TRAIN_3737,"Dude, you have got to turn on",Chandler,402,neutral
3738,TRAIN_3738,Let’s go watch it at your place.,Joey,402,neutral
3739,TRAIN_3739,"Nah, Monica’s watching some cooking show. Come on, I don’t want to miss when they were skinny.",Chandler,403,neutral
3740,TRAIN_3740,"Chandler, Chandler, y’know what we should do? You and I should go out and get some new sunglasses.",Joey,404,joy
3741,TRAIN_3741,"What? No, I want to watch this. . Did your cable go out?",Chandler,404,joy
3742,TRAIN_3742,"No, that’s",Joey,404,neutral
3743,TRAIN_3743,"Joey, why is your cable out?",Chandler,404,sadness
3744,TRAIN_3744,"I uh, oh! Because, uh, I haven’t really paid the bill",Joey,404,sadness
3745,TRAIN_3745,"If you need money, will you please-please just let me loan you some money?",Chandler,404,neutral
3746,TRAIN_3746,"No, Chandler.",Joey,404,neutral
3747,TRAIN_3747,"Look, forget about it, okay?",Joey,404,anger
3748,TRAIN_3748,"Look, I know things have been a little tight since Janine moved out.",Joey,404,sadness
3749,TRAIN_3749,"Oh, was she hot.",Joey,404,joy
3750,TRAIN_3750,Whoa ho.,Chandler,404,joy
3751,TRAIN_3751,I know!,Joey,404,surprise
3752,TRAIN_3752,"Yeah, but, look I can handle it.",Joey,404,neutral
3753,TRAIN_3753,All right?,Joey,404,neutral
3754,TRAIN_3754,"Look, I can listen to the radio, huh?",Joey,404,neutral
3755,TRAIN_3755,And Ross gave me this great book (holds up the,Joey,404,neutral
3756,TRAIN_3756,Sure.,Joey,404,neutral
3757,TRAIN_3757,Paid your phone bill?,Chandler,404,neutral
3758,TRAIN_3758,Not so much.,Joey,404,neutral
3759,TRAIN_3759,"Oh good, okay, I can't take it anymore.",Chandler,405,neutral
3760,TRAIN_3760,I can't take it anymore.,Chandler,405,anger
3761,TRAIN_3761,"So you win, okay?",Chandler,405,anger
3762,TRAIN_3762,Here!,Chandler,405,anger
3763,TRAIN_3763,Pheebs?,Chandler,405,anger
3764,TRAIN_3764,Flying a jet?,Chandler,405,surprise
3765,TRAIN_3765,Better make it a spaceship so that you can get back to your,Chandler,405,neutral
3766,TRAIN_3766,"Hey everybody, Pheebs is here!",Ross,406,joy
3767,TRAIN_3767,Phoebe!,Joey,406,joy
3768,TRAIN_3768,"Hey, Pheebs!",Chandler,406,joy
3769,TRAIN_3769,"Phoebe, woo!",Rachel,406,joy
3770,TRAIN_3770,What?! What good is that gonna do anybody?,Joey,407,anger
3771,TRAIN_3771,"Well, it helps the bee look tough in front of his bee friends. The bee is happy and I am definitely not.",Phoebe,407,sadness
3772,TRAIN_3772,"Now, y'know the bee probably died after he stung ya.",Joey,407,neutral
3773,TRAIN_3773,"Aw, dammit!",Phoebe,407,surprise
3774,TRAIN_3774,Back on in 30 seconds people!,Stage Director,407,neutral
3775,TRAIN_3775,"Hey, excuse me, would you mind switching with me?",Joey,407,neutral
3776,TRAIN_3776,"Hey, no way, I'm in the shot man.",PBS Volunteer,407,anger
3777,TRAIN_3777,Come on man! You've been here all day!,Joey,407,anger
3778,TRAIN_3778,"Yeah, I-I'm taking pledges here, eh?",PBS Volunteer,407,neutral
3779,TRAIN_3779,"We're on in 3, 2,",Stage Director,407,neutral
3780,TRAIN_3780,Welcome back to our fall telethon. Now if you've been enjoying the performance of,Gary Collins,407,neutral
3781,TRAIN_3781,Ah.,Rachel,408,neutral
3782,TRAIN_3782,Yeah.,Phoebe,408,neutral
3783,TRAIN_3783,"I go see my doctor tomorrow, I’ll ask her about this.",Rachel,408,neutral
3784,TRAIN_3784,Maybe she can give me a pill or something.,Rachel,408,neutral
3785,TRAIN_3785,"Yeah. Yeah, that’s what you need a good…pill.",Phoebe,408,neutral
3786,TRAIN_3786,What are you writing?,Chandler,409,neutral
3787,TRAIN_3787,"Well, Joshua’s coming in tomorrow and since I don’t have the guts to ask him out, I’m going to sell him a coat and put this note in the pocket.",Rachel,409,neutral
